tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,customerID
0.03184111393055553,-0.3423554553892554,-0.20733396856711211,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2519-ERQOJ
-0.33543266290355556,0.4997509885015649,-0.1833854059116015,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0537-QYZZN
1.6233608135450368,0.661502127229109,1.6049585563832978,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3262-EIDHV
0.9296214573028271,0.27463342429312776,0.8300087675861075,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2101-RANCD
-1.2740212037018395,-0.15892632899719547,-0.9798911165069525,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1582-RAFML
0.80719686502479,1.0467032926524347,1.2045678321714162,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1527-SXDPN
0.562347680468716,-1.3312052003937238,-0.4899314387185403,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4538-WNTMJ
-0.17219987319950616,-0.1655964790478159,-0.27335313296435704,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5753-QQWPW
-0.7435146371636789,0.1779162485591328,-0.5428353865643862,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7296-PIXQY
-1.0699802165717778,-1.5079641767351635,-0.9547462334227669,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,9150-KPBJQ
-1.0291720191457654,-1.3278701253684138,-0.9223569655204945,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1329-VHWNP
-1.233213006275827,-1.4929563391212677,-0.9888856738040267,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,8006-PYCSW
1.6233608135450368,-0.01385056539620257,1.0498658774781409,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5456-ITGIC
-0.0905834783474815,0.6715073523050394,0.15623667133999727,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0524-IAVZO
1.3377034315629504,0.6665047397670739,1.4123509673666377,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6916-HIJSE
-1.1924048088498147,1.1017320305700529,-0.8668166819151611,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0329-GTIAJ
-0.5802818474596296,-0.2473058171679152,-0.5674928798442969,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,4695-VADHF
1.5009362212669999,1.1534256934623606,2.098418579129685,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0979-PHULV
0.9296214573028271,0.30464909952091956,0.7890237158629859,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0531-ZZJWQ
1.5825526161190244,-1.479616039020027,-0.34147693515278926,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,8229-BUJHX
1.6233608135450368,1.4602525957908972,2.416883508059348,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1053-MXTTK
-1.0699802165717778,-1.5062966392225083,-0.9570502579520667,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,7623-HKYRK
-1.2740212037018395,-0.8259413340592315,-0.9887527493119518,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,7734-DBOAI
-0.13139167577349384,0.7648894530137244,0.15512896723937236,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5294-DMSFH
-0.7843228345896913,0.6531644396658335,-0.5374740987173616,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,4822-NGOCH
-0.7027064397376667,-1.516301864298439,-0.8783368045616603,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2223-KAGMX
-0.4986654526076049,0.5381043512926322,-0.260503765397108,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7929-DMBCV
-0.865939229441716,-0.36903605559173697,-0.7178304803811102,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2450-ZKEED
1.5825526161190244,1.3685380325948673,2.3263176207922545,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2172-EJXVF
-1.2740212037018395,-0.28732671747163746,-0.9815969808219148,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,5909-ECHUI
1.5417444186930123,0.0028248097303483328,0.9976487061746823,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,8590-YFFQO
-0.4986654526076049,-0.18894200422498703,-0.47872147322021613,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9504-DSHWM
0.5215394830427036,1.69370784756261,1.2644946240152242,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,9659-QEQSY
1.6233608135450368,0.48307561337501403,1.5426391236821402,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2234-EOFPT
1.6233608135450368,0.6514969021531785,1.6947047426159283,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,8661-BOYNW
0.80719686502479,-0.832611484109852,-0.11109663630481953,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,4132-POCZS
1.5825526161190244,0.6148110768747662,1.6052244053674478,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5197-LQXXH
-0.9475556242937406,-1.4929563391212677,-0.9222240410284194,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,9483-GCPWE
-1.1924048088498147,0.3179893996221605,-0.9048109325665957,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0404-SWRVG
0.3991148907646666,0.9099652166147175,0.710598265538742,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,4879-GZLFH
0.3991148907646666,-0.48743121899024827,-0.03012346654913829,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3982-XWFZQ
0.03184111393055553,1.2951663820380432,0.5296437236606559,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,5136-KCKGI
-0.7435146371636789,-1.499626489171888,-0.8807959076650476,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,3061-BCKYI
-0.25381626805153085,-1.5096317142478186,-0.7974522511340291,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0042-JVWOJ
-0.865939229441716,-1.481283576532682,-0.895395447711284,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,7266-GSSJX
1.5009362212669999,-0.17059909158578115,0.7967776445673603,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,7306-YDSOI
-0.25381626805153085,-0.5241170442686603,-0.4582954096046928,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4429-WYGFR
-1.11078841399779,-1.4979589516592329,-0.9590884334972165,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,6377-KSLXC
-1.2740212037018395,-0.6958734080721346,-0.9870247309149769,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,8720-RQSBJ
1.1336624444328887,-0.1155703536681632,0.6055214545534625,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1699-UOTXU
-0.9475556242937406,-1.4879537265833025,-0.9240406757534442,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,6278-FEPBZ
0.7255804701727654,0.5881304766722849,0.8451621596826567,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3696-XRIEN
-0.865939229441716,0.049515860084690576,-0.6782854439888008,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1373-ORVIZ
0.27669029848662957,0.5514446513938731,0.4174332982673521,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,9762-YAQAA
-1.233213006275827,0.5364368137799772,-0.9306869003571937,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,9878-TNQGW
-1.2740212037018395,0.15790579840727142,-0.9756818409245778,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,6502-MJQAE
0.7663886675987777,-0.18560692919967706,0.329215743693584,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,5294-CDGWY
0.23588210106061724,0.8082454283427566,0.4742585186294102,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1024-KPRBB
1.3785116289889627,-1.5046291017098532,-0.4107970577698964,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,7729-XBTWX
-1.233213006275827,0.1929240861730287,-0.9434476515963928,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,4342-HENTK
1.5009362212669999,-1.5196369393237492,-0.36498241616804994,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3308-DGHKL
0.07264931135656787,0.753216690425139,0.26696277323846374,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,5498-TXHLF
1.0112378521548517,1.090059267981467,1.4738506990333329,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1573-LGXBA
1.4601280238409875,0.1979266987109937,1.1468342944468457,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3500-NSDOA
1.1336624444328887,0.478073000837049,1.1047636927051114,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0233-FTHAV
0.1950739036346049,-1.5029615641971983,-0.6985564290302367,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5995-WWKKG
-1.11078841399779,-1.4912888016086125,-0.954258843618492,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,3977-QCRSL
0.9704296547288394,-1.3478805755202747,-0.3924756319455604,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,9593-CVZKR
1.5417444186930123,-0.2172901419401236,0.8607364793374428,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1837-YQUCE
1.5417444186930123,-0.6758629579202734,0.3484897950444575,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0562-KBDVM
-0.5394736500336172,-0.14225095387064457,-0.43148897036956985,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3639-XJHKQ
1.6233608135450368,1.1167398681839482,2.0637695948621375,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,5663-QBGIS
1.3377034315629504,-1.3195324378051383,-0.23176992102689778,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2799-TSLAG
0.3583066933386543,-1.4746134264820616,-0.6185801929651179,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0936-NQLJU
-1.2740212037018395,-1.516301864298439,-0.997924539265126,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,9629-NHXFW
-0.04977528092146915,-1.4929563391212677,-0.7454344665686831,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,7328-OWMOM
0.3991148907646666,-0.5107767441674196,-0.0858188287285591,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3570-YUEKJ
-0.988363821719753,0.978334254633576,-0.662112964119677,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,2929-ERCFZ
1.4193198264149751,-1.3211999753177934,-0.23859337828674718,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2143-LJULT
1.5009362212669999,0.478073000837049,1.3952701701350014,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,6670-MFRPK
-1.2740212037018395,-0.6908707955341693,-0.9869582686689393,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,7663-RGWBC
-1.2740212037018395,0.6865151899189353,-0.968658996926616,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,9124-LHCJQ
0.27669029848662957,-0.3673685180790817,-0.031430557387875806,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1271-UODNO
-0.3762408603295679,-1.351215650545585,-0.7679208598113688,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0269-XFESX
1.174470641858901,0.011162497293623784,0.7503205345871514,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,5446-DKWYW
-0.8251310320157036,-0.9793547852234998,-0.8149982840879277,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0953-LGOVU
-0.21300807062551852,0.22460729891347506,-0.13936524495276742,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1352-VHKAJ
0.43992308819067893,-1.186129436792731,-0.4641662413380048,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1395-OFUWC
1.0928542470068765,-1.4846186515579922,-0.44513588488926875,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1074-WVEVG
1.4601280238409875,0.6815125773809698,1.4570135967038342,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2211-RMNHO
1.1336624444328887,1.5052761086325845,1.948103132674884,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,7868-TMWMZ
-1.0699802165717778,-0.5241170442686603,-0.875523236146073,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,9644-UMGQA
1.2560870367109258,0.1312251982047901,0.8151433785557215,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,9968-FFVVH
0.9704296547288394,0.6998554900201758,1.1175244439443106,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,9711-FJTBX
-0.33543266290355556,1.313509294677249,0.07189608111841633,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,6892-XPFPU
1.5825526161190244,-1.4929563391212677,-0.390814075794623,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0264-CNITK
-0.33543266290355556,0.833258491032583,-0.047226417862786925,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,8565-CLBZW
1.4601280238409875,0.20292931124895916,1.0943291200772247,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3533-UVMOM
1.6233608135450368,-0.01385056539620257,0.9997533439658696,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,4139-DETXS
-1.1515966114238023,1.2101219688926337,-0.8355351181135136,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0880-TKATG
-1.2740212037018395,0.18958901114771826,-0.9752609133663402,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,8051-HJRLT
-1.2740212037018395,0.17124609850851236,-0.9755046082684777,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,5583-SXDAG
1.5417444186930123,0.4147065753561554,1.4296311513363864,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,8205-VSLRB
-0.9475556242937406,-1.482951114045337,-0.9249489931159567,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,8735-NBLWT
0.27669029848662957,-0.4607506187877669,-0.09111365432954611,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1452-XRSJV
-1.0699802165717778,1.1100697181333283,-0.7550936463261323,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,2506-CLAKW
0.3583066933386543,1.4752604334047927,0.9670760729974346,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4567-AKPIA
1.5417444186930123,1.645349259695612,2.415797958040735,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1555-DJEQW
0.43992308819067893,0.3446699998246418,0.41072061141756505,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,7730-IUTDZ
-1.233213006275827,-1.4746134264820616,-0.9893730636083018,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,2839-RFSQE
-1.2740212037018395,-0.6425122076671717,-0.986315800290577,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2082-CEFLT
1.2968952341369382,1.3185119072152145,1.958870016532958,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2324-EFHVG
1.2968952341369382,0.11454982307823919,0.9336455632405748,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2845-KDHVX
-1.2740212037018395,-0.3523606804651861,-0.9824609900204022,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6907-FLBER
1.3377034315629504,1.1967816687913928,1.9508945470084587,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3756-VNWDH
-0.5802818474596296,-0.2156226044274686,-0.5789908484087833,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1986-PHGZF
-1.1924048088498147,0.4547274756598777,-0.8992724120634712,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,9837-BMCLM
-1.2740212037018395,0.32799462469809093,-0.973422124559303,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2424-WVHPL
-1.2740212037018395,0.6715073523050394,-0.9688583836647283,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,6230-BSUXY
